AREA_NAME_EN,STATUS_CODE,PRE_REGISTRATION_NUMBER,PROJECT_NAME_EN,MASTER_PROJECT_EN,LAND_TYPE_EN,STATUS_CODE_EN,PROCEDURE_NAME_EN,CREATION_week_category,CREATION_year_category,CREATION_day_name,CREATION_after_min_date,CREATION_hour_category,CREATION_month_name,CURRENT_STATUS_week_category,CURRENT_STATUS_year_category,CURRENT_STATUS_day_name,CURRENT_STATUS_after_min_date,CURRENT_STATUS_hour_category,CURRENT_STATUS_month_name,INSTANCE_DATE_week_category,INSTANCE_DATE_year_category,INSTANCE_DATE_day_name,INSTANCE_DATE_after_min_date,INSTANCE_DATE_month_name,PROCEDURE_DATE_week_category,PROCEDURE_DATE_day_name,PROCEDURE_DATE_after_min_date,PROCEDURE_DATE_month_name,PROCEDURE_YEAR_str,SEPARATED_REFERENCE_str,CREATION_year_after_min_year_str,MUNC_ZIP_CODE_str,SEPARATED_FROM_str,PRE_REGISTRATION_NUMBER_first_portion,CURRENT_STATUS_year_after_min_year,SEPARATED_REFERENCE,INSTANCE_DATE_day_normalized,INSTANCE_DATE_year_after_min_year,tree_3,PROCEDURE_AREA,CREATION_year_after_min_year,PROCEDURE_NUMBER,MUNC_NUMBER,MUNC_ZIP_CODE,ACTUAL_WORTH
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,5,"""2019""",Thursday,Rare cases,January,31,Tuesday,Rare cases,July,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,1.0,4,5,-0.0647660388046088,2,-1.42054376878107,-0.35692663771148,0.0104399108571162,3803888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,26,"""2019""",Sunday,Rare cases,June,12,Wednesday,Rare cases,March,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.967741935483871,4,4,-0.10170045199204301,4,-0.590507926302433,0.6313914876860071,1.4647622736214299,1350000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Tuesday,551,"""9""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Wednesday,Rare cases,September,4,Monday,Rare cases,January,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.0,-0.320149281494146,0.129032258064516,4,5,-0.0429521355041678,1,0.0497495385205131,0.815777446993489,0.0104399108571162,4933888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,13,"""2018""",Wednesday,Rare cases,March,52,Thursday,Rare cases,December,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.9032258064516129,3,4,-0.10170045199204301,4,-1.1862555138917,0.6313914876860071,1.4647622736214299,1300000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,46,"""2019""",Monday,Rare cases,November,Rare cases,Monday,Rare cases,November,"""2019.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.354838709677419,4,5,-0.0415732070169875,3,3.49608574718551,0.66657964785919,-0.18655993111095898,4150000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2019""",Sunday,Rare cases,January,Rare cases,Thursday,Rare cases,August,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.419354838709677,4,4,-0.0930601606280471,4,-1.50369408888795,0.6313914876860071,1.4647622736214299,1421000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0317090234497752,3,0.293820184010697,0.8167157979314409,-0.18655993111095898,4172888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,10,"""2019""",Tuesday,Rare cases,March,31,Thursday,Rare cases,August,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.161290322580645,4,5,-0.0535855375572017,2,-1.23272186924554,0.807918757888145,0.0104399108571162,3982888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Wednesday,Rare cases,August,Rare cases,Tuesday,Rare cases,September,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.45161290322580605,4,5,-0.0580577380561646,2,-0.0969863204916213,-0.026509813685285002,0.0104399108571162,4058888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Tuesday,1294,"""13""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0570186968069055,3,0.29088546683045396,0.785281041510063,-0.18655993111095898,3509888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Tuesday,1294,"""13""",July,48,2011,Sunday,2589,11,December,29,"""2016""",Sunday,538,July,29,Thursday,557,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.7741935483870971,1,5,-0.0352510062449537,3,0.209202505313699,0.8139007451175859,-0.18655993111095898,4782888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""11""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,10,Saturday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.050626431560388,3,-0.14443091490554502,0.731325862577848,-0.18655993111095898,3439888.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Delayed Sell,14,"""2016""",Thursday,Rare cases,"""13""",April,Rare cases,Rare cases,Rare cases,Rare cases,9,March,Rare cases,"""2020""",Tuesday,Rare cases,August,27,Thursday,Rare cases,July,"""2020.0""",11459115.0,"""3""",302.0,Rare cases,JB,16.0,3.5503370862989403,0.354838709677419,5,6,0.0657208458871297,7,0.698811154884188,-1.89652593915551,-2.09282310780204,10635200.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,25,"""2013""",Thursday,Rare cases,"""8""",June,9,2010,Monday,1946,12,March,Rare cases,"""2018""",Tuesday,Rare cases,August,Rare cases,Tuesday,Rare cases,August,"""2018.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.45161290322580605,3,5,0.015687357438232997,0,2.53154203394575,-0.659779402935348,-1.91899971783021,3500000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Tuesday,1132,"""10""",February,48,2011,Sunday,2589,11,December,17,"""2016""",Sunday,454,May,7,Sunday,406,February,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.032258064516129,1,5,-0.0539790912011105,3,-0.38996891898585,-0.7325016006265941,-0.18655993111095898,4119888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,13,"""2018""",Thursday,1151,March,Rare cases,Friday,Rare cases,December,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.9354838709677421,3,4,-0.10170045199204301,4,-1.1681580912801999,0.6313914876860071,1.4647622736214299,1274000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,21,"""2016""",Sunday,Rare cases,May,12,Sunday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.9354838709677421,1,5,-0.0536228058946931,3,-0.23149419125274498,0.7163122475706228,-0.18655993111095898,3513888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,13,Monday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0312931088033716,3,-0.13807236101501902,0.766514022751032,-0.18655993111095898,5257888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,25,"""2019""",Sunday,Rare cases,June,11,Saturday,Rare cases,March,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.7419354838709681,4,4,-0.10170045199204301,4,-0.631104847295791,0.6313914876860071,1.4647622736214299,1350000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2018""",Thursday,Rare cases,May,14,Wednesday,Rare cases,April,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,1.0,3,4,-0.10170045199204301,4,-0.8707734170156101,0.6313914876860071,1.4647622736214299,1274000.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Sell,24,"""2015""",Sunday,892,"""10""",June,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,32,"""2020""",Wednesday,Rare cases,August,32,Wednesday,Rare cases,August,"""2020.0""",11459115.0,"""2""",302.0,11459115.0,JB,12.75,3.5503370862989403,0.161290322580645,5,10,0.21551720159989002,2,1.3840676164708603,-1.83224889990583,-2.09282310780204,36500000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Sell,28,"""2014""",Tuesday,552,"""13""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Sunday,Rare cases,March,31,Monday,Rare cases,July,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.75,-0.320149281494146,0.0967741935483871,4,5,-0.0442997585878552,1,-0.507357606195557,0.177464221451937,0.0104399108571162,4687888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,17,Thursday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0415955680194824,3,0.29724402072098,0.6656412969212391,-0.18655993111095898,4874888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Sell,10,"""2015""",Sunday,794,"""12""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2020""",Tuesday,Rare cases,January,Rare cases,Tuesday,Rare cases,January,"""2020.0""",90787.0,"""2""",665.0,12631339.0,AR,5.0,-0.320149281494146,0.22580645161290303,5,4,-0.0560109609611393,2,-1.46701012413492,0.6313914876860071,0.0104399108571162,2300000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,17,"""2018""",Tuesday,Rare cases,April,42,Saturday,1014,October,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.7741935483870971,3,4,-0.0971745850870929,4,-1.02142223226807,0.6313914876860071,1.4647622736214299,1500000.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Sell,24,"""2015""",Sunday,892,"""10""",June,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,32,"""2020""",Wednesday,Rare cases,August,25,Monday,Rare cases,June,"""2020.0""",11459115.0,"""2""",302.0,11459115.0,JB,12.75,3.5503370862989403,0.161290322580645,5,10,0.21553956260238502,2,1.38602409459102,-1.8327180753748,-2.09282310780204,36500000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Tuesday,1132,"""10""",February,48,2011,Sunday,2589,11,December,17,"""2016""",Sunday,454,May,7,Sunday,406,February,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.032258064516129,1,5,-0.054032757607098,3,-0.38752332133564704,-0.734847477971473,-0.18655993111095898,4018888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,17,"""2018""",Monday,Rare cases,April,Rare cases,Saturday,Rare cases,December,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.7419354838709681,3,4,-0.10170045199204301,4,-1.02484606897835,0.6313914876860071,1.4647622736214299,1274000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,13,"""2018""",Monday,Rare cases,March,Rare cases,Monday,Rare cases,November,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.8387096774193549,3,4,-0.0930601606280471,4,-1.20141821932295,0.6313914876860071,1.4647622736214299,1400000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""11""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Thursday,Rare cases,June,13,Thursday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.29032258064516103,1,5,-0.0436781227184994,3,-0.0935624837813382,0.745870302116098,-0.18655993111095898,3908888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,42,"""2018""",Wednesday,Rare cases,October,4,Monday,Rare cases,January,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.548387096774194,3,4,-0.0930601606280471,4,-0.129268209474291,0.6313914876860071,1.4647622736214299,1358000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,43,"""2018""",Thursday,Rare cases,October,9,Friday,Rare cases,March,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.806451612903226,3,4,-0.10170045199204301,4,-0.0691065072793158,0.6313914876860071,1.4647622736214299,1500000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Wednesday,1190,"""12""",April,48,2011,Sunday,2589,11,December,21,"""2016""",Sunday,Rare cases,May,14,Wednesday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.9354838709677421,1,5,-0.0301705864781319,3,-0.22904859360254198,0.770267426502838,-0.18655993111095898,5123888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,44,"""2018""",Wednesday,1367,October,18,Monday,Rare cases,April,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,1.0,3,4,-0.10170045199204301,4,-0.0236183909855541,0.6313914876860071,1.4647622736214299,1500000.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Thursday,Rare cases,December,Rare cases,Monday,Rare cases,August,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.387096774193548,4,5,-0.0627371505115794,2,0.9776092870072429,-0.35692663771148,0.0104399108571162,3796888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,38,"""2015""",Sunday,Rare cases,September,17,Wednesday,Rare cases,April,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.6451612903225811,0,5,-0.0429282837681733,2,1.33711214158697,0.7892690329963571,0.0104399108571162,5243888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Thursday,Rare cases,June,14,Saturday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.29032258064516103,1,5,-0.0512987523687321,3,-0.0979645595517022,0.7271032833570659,-0.18655993111095898,3874888.0
Island 2,PREMISED,Rare cases,BV Mansions ,Unknown,Commercial,Existing Building,Delayed Sell,9,"""2019""",Wednesday,2246,"""9""",February,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,51,"""2018""",Thursday,Rare cases,December,24,Wednesday,Rare cases,June,"""2018.0""",11459115.0,"""6""",302.0,21089085.0,BRM,12.75,3.5503370862989403,0.6451612903225811,3,11,0.28459481050687,6,0.334906224534094,-1.80456754723626,-2.09282310780204,51100000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,43,"""2018""",Wednesday,Rare cases,October,8,Monday,Rare cases,February,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.7741935483870971,3,4,-0.10170045199204301,4,-0.085736571300691,0.6313914876860071,1.4647622736214299,1300000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Monday,1131,"""11""",February,48,2011,Sunday,2589,11,December,21,"""2016""",Sunday,Rare cases,May,7,Sunday,406,February,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.9354838709677421,1,5,-0.0520992762580464,3,-0.22660299595234,-0.700597668736241,-0.18655993111095898,3519888.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,Rare cases,"""2013""",Thursday,Rare cases,"""10""",July,9,2010,Monday,1946,12,March,32,"""2020""",Thursday,Rare cases,August,32,Thursday,Rare cases,August,"""2020.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.193548387096774,5,5,0.0330245880392123,0,1.4031432781424298,-0.0151323085626223,-1.91899971783021,3171440.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,30,"""2016""",Sunday,Rare cases,July,28,Thursday,Rare cases,July,"""2016.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,1.0,1,5,-0.0647660388046088,2,0.358873081506076,0.330415424338042,0.0104399108571162,3476888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Tuesday,552,"""13""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,21,"""2019""",Monday,Rare cases,May,52,Thursday,Rare cases,December,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,6.75,-0.320149281494146,0.6451612903225811,4,5,-0.0467460522607879,1,-0.7685474352371571,-0.194122749976883,0.0104399108571162,4674888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,5,"""2019""",Monday,Rare cases,January,31,Tuesday,Rare cases,July,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.9032258064516129,4,5,-0.0647660388046088,2,-1.4449997452831,-0.35692663771148,0.0104399108571162,3803888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Tuesday,1294,"""13""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0547825965574241,3,0.26251653408810804,0.789503620730845,-0.18655993111095898,3419888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2018""",Monday,Rare cases,August,25,Sunday,Rare cases,June,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.870967741935484,3,4,-0.10170045199204301,4,-0.5396394951782271,0.6313914876860071,1.4647622736214299,1470000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,5,"""2020""",Sunday,Rare cases,February,5,Sunday,Rare cases,February,"""2020.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.0645161290322581,5,5,-0.0515715565991688,3,-1.30755715734173,0.724757406012187,-0.18655993111095898,3200000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Thursday,542,July,29,Sunday,560,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.9032258064516129,1,5,-0.0240749771980456,3,0.34175389795466105,0.8223459035591499,-0.18655993111095898,5248888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,21,"""2019""",Wednesday,Rare cases,May,Rare cases,Saturday,Rare cases,October,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.7096774193548392,4,4,-0.10170045199204301,4,-0.7587650446363481,0.6313914876860071,1.4647622736214299,1300000.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Tuesday,551,"""9""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Sunday,Rare cases,April,51,Tuesday,Rare cases,December,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.0,-0.320149281494146,0.22580645161290303,4,5,-0.0518458515631052,1,-1.06397563138159,-0.00105704449334879,0.0104399108571162,4236355.0
Island 2,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Delayed Sell,6,"""2014""",Wednesday,Rare cases,"""9""",February,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,29,"""2015""",Wednesday,Rare cases,July,29,Wednesday,Rare cases,July,"""2015.0""",11459115.0,"""1""",302.0,11459115.0,Unknown,11.25,3.5503370862989403,0.48387096774193505,0,9,0.123349621516765,1,0.5344669927905971,-1.84960839225793,-2.09282310780204,30115050.0
